user_id,movie_name,activity_date,status,watch_time_minutes,country_code
494,Knives Out,2024-12-21,finished,187,MX
494,The Revenant,2025-02-11,finished,120,MX
494,Whiplash,2024-12-30,finished,191,MX
494,The Shawshank Redemption,2025-02-05,finished,180,MX
494,Spider-Man: No Way Home,2025-02-11,finished,160,MX
494,Avengers: Endgame,2025-03-18,finished,106,MX
494,Moonlight,2025-04-03,finished,193,MX
494,Moonlight,2025-03-25,finished,192,MX
494,Inception,2024-12-23,finished,183,MX
494,The Revenant,2025-03-22,finished,166,MX
494,Parasite,2025-02-17,finished,73,MX
494,Inception,2024-12-30,finished,107,MX
495,Soul,2024-06-06,started,60,CA
495,Inception,2024-06-07,started,14,CA
495,Inside Out,2024-06-03,started,20,CA
495,Her,2024-06-06,started,56,CA
495,Turning Red,2024-06-05,started,14,CA
495,Avengers: Endgame,2024-06-04,started,56,CA
495,Big Hero 6,2024-06-05,started,33,CA
495,Bohemian Rhapsody,2024-06-06,started,57,CA
495,The Revenant,2024-06-04,started,42,CA
495,Bohemian Rhapsody,2024-06-08,started,14,CA
495,Knives Out,2024-06-08,started,50,CA
495,Spider-Man: No Way Home,2024-06-07,started,22,CA
495,The Revenant,2024-06-05,started,21,CA
495,Bohemian Rhapsody,2024-06-06,started,57,CA
495,Knives Out,2024-06-08,started,13,CA
495,Her,2024-06-08,started,51,CA
495,Her,2024-06-06,started,51,CA
495,The Revenant,2024-06-09,started,37,CA
495,The Shawshank Redemption,2024-06-04,started,53,CA
495,Whiplash,2024-06-03,started,48,CA
495,Big Hero 6,2024-06-04,started,56,CA
495,Spider-Man: No Way Home,2024-06-03,started,55,CA
495,Arrival,2024-06-07,started,37,CA
495,Avengers: Endgame,2024-06-08,started,47,CA
495,Knives Out,2024-06-03,started,47,CA
495,Spider-Man: No Way Home,2024-06-03,started,42,CA
495,Spider-Man: No Way Home,2024-06-09,started,53,CA
495,Inception,2024-06-07,started,39,CA
495,Inside Out,2024-06-08,started,8,CA
495,Soul,2024-06-03,started,44,CA
495,The Shawshank Redemption,2024-06-04,started,30,CA
495,Bohemian Rhapsody,2024-06-06,started,14,CA
495,Soul,2024-06-09,started,24,CA
495,Parasite,2024-06-09,started,13,CA
495,Bohemian Rhapsody,2024-06-06,started,28,CA
495,Soul,2024-06-04,started,29,CA
495,Big Hero 6,2024-06-04,started,56,CA
495,Top Gun: Maverick,2024-06-08,started,50,CA
495,Big Hero 6,2024-06-04,started,16,CA
495,Top Gun: Maverick,2024-06-03,started,56,CA
495,Parasite,2024-06-05,started,20,CA
495,Top Gun: Maverick,2024-06-05,started,8,CA
495,Avengers: Endgame,2024-06-06,started,44,CA
495,The Revenant,2024-06-04,finished,107,CA
496,Moonlight,2024-12-31,started,57,CA
496,Turning Red,2025-01-22,started,5,CA
496,Inside Out,2025-01-16,started,16,CA
496,Whiplash,2025-03-06,started,55,CA
496,Parasite,2024-11-02,started,19,CA
496,The Shawshank Redemption,2025-03-03,started,32,CA
496,Knives Out,2025-04-08,started,5,CA
496,Parasite,2025-02-01,started,25,CA
496,Top Gun: Maverick,2025-03-19,started,41,CA
496,Moonlight,2025-01-15,started,52,CA
496,Whiplash,2025-02-05,started,9,CA
496,Turning Red,2025-02-14,started,10,CA
496,The Shawshank Redemption,2024-11-09,started,47,CA
496,Inception,2025-01-30,started,14,CA
496,The Shawshank Redemption,2025-03-01,started,12,CA
496,The Revenant,2025-04-05,started,10,CA
496,Inside Out,2024-12-12,started,30,CA
496,Parasite,2025-01-07,started,60,CA
496,Fight Club,2025-01-19,started,18,CA
496,Knives Out,2025-03-03,started,49,CA
496,Spider-Man: No Way Home,2025-01-01,started,55,CA
496,Turning Red,2025-01-10,started,34,CA
496,Knives Out,2025-03-21,started,60,CA
496,Arrival,2025-01-04,started,44,CA
496,The Revenant,2024-10-25,started,43,CA
496,Moonlight,2025-01-19,started,42,CA
496,Get Out,2025-01-17,started,8,CA
496,Bohemian Rhapsody,2024-11-10,started,17,CA
496,Moonlight,2024-12-15,started,24,CA
496,The Revenant,2025-04-05,started,41,CA
496,Arrival,2025-03-30,started,11,CA
496,Whiplash,2024-12-05,started,33,CA
496,Inception,2024-12-13,started,17,CA
496,Soul,2024-11-14,started,23,CA
496,Avengers: Endgame,2025-01-21,started,14,CA
496,Knives Out,2024-11-25,started,12,CA
496,Big Hero 6,2025-02-02,started,35,CA
496,Soul,2025-04-05,started,22,CA
496,Top Gun: Maverick,2024-11-21,started,14,CA
496,Avengers: Endgame,2024-11-22,started,48,CA
496,Whiplash,2024-11-08,started,46,CA
496,Avengers: Endgame,2025-04-07,started,55,CA
496,The Revenant,2025-02-05,started,17,CA
496,Spider-Man: No Way Home,2024-10-29,started,47,CA
496,The Revenant,2024-10-13,started,19,CA
496,Soul,2025-01-27,started,18,CA
496,Avengers: Endgame,2025-01-30,finished,143,CA
496,Avengers: Endgame,2024-10-14,finished,105,CA
496,The Revenant,2025-01-07,finished,198,CA
496,Her,2025-02-26,finished,143,CA
496,Inception,2025-02-12,finished,112,CA
496,Her,2024-11-18,finished,181,CA
496,Avengers: Endgame,2024-10-12,finished,136,CA
496,Parasite,2024-11-28,finished,142,CA
496,Turning Red,2024-11-30,finished,141,CA
496,Knives Out,2024-11-26,finished,135,CA
496,Her,2024-10-22,finished,172,CA
496,Turning Red,2025-03-09,finished,76,CA
496,Moonlight,2024-12-03,finished,110,CA
496,Arrival,2024-12-11,finished,174,CA
496,Turning Red,2025-04-03,finished,151,CA
496,Soul,2024-11-29,finished,122,CA
496,Spider-Man: No Way Home,2024-11-17,finished,142,CA
496,Whiplash,2024-11-02,finished,184,CA
496,Knives Out,2025-02-22,finished,96,CA
496,Top Gun: Maverick,2024-10-14,finished,161,CA
496,Inside Out,2024-11-09,finished,125,CA
496,Parasite,2025-02-24,finished,70,CA
496,Bohemian Rhapsody,2025-02-14,finished,137,CA
496,Arrival,2025-01-31,finished,90,CA
496,Inside Out,2025-01-20,finished,85,CA
496,The Revenant,2025-03-24,finished,191,CA
496,Turning Red,2025-01-23,finished,105,CA
496,Arrival,2024-12-20,finished,110,CA
496,Avengers: Endgame,2024-12-22,finished,142,CA
496,Her,2025-01-21,finished,146,CA
496,Avengers: Endgame,2024-11-26,finished,115,CA
496,Spider-Man: No Way Home,2025-01-25,finished,88,CA
496,Her,2025-01-20,finished,179,CA
496,Whiplash,2025-01-12,finished,80,CA
496,Knives Out,2024-10-31,finished,169,CA
496,Inception,2024-12-26,finished,129,CA
496,Her,2024-12-02,finished,175,CA
496,Inception,2025-02-06,finished,120,CA
496,Moonlight,2025-02-03,finished,80,CA
496,Top Gun: Maverick,2025-02-10,finished,126,CA
496,Big Hero 6,2024-10-07,finished,166,CA
496,Arrival,2024-12-06,finished,79,CA
497,Top Gun: Maverick,2025-03-05,started,32,US
497,Get Out,2024-11-09,started,59,US
497,Fight Club,2024-12-12,started,10,US
497,Inside Out,2025-01-22,started,15,US
497,The Shawshank Redemption,2024-10-20,started,44,US
497,Avengers: Endgame,2025-01-08,started,33,US
497,Inside Out,2025-01-27,started,25,US
497,Inside Out,2025-01-10,started,49,US
497,Soul,2025-02-06,started,21,US
497,Inception,2024-11-02,started,43,US
497,Top Gun: Maverick,2025-01-05,started,27,US
497,Her,2024-11-03,started,33,US
497,Parasite,2024-12-26,started,56,US
497,Inception,2024-12-09,started,30,US
497,Avengers: Endgame,2025-01-23,started,12,US
497,Whiplash,2024-12-02,started,39,US
497,Soul,2024-10-16,started,19,US
497,Get Out,2024-11-05,started,59,US
497,Moonlight,2025-02-03,started,26,US
497,Whiplash,2024-12-31,started,33,US
497,Knives Out,2025-03-03,started,45,US
497,Fight Club,2025-03-01,started,23,US
497,Turning Red,2024-12-09,started,13,US
497,Arrival,2024-10-19,started,44,US
497,Arrival,2025-01-12,started,17,US
497,Knives Out,2024-10-18,started,18,US
497,Spider-Man: No Way Home,2024-12-27,started,46,US
497,Parasite,2024-11-14,started,37,US
497,Spider-Man: No Way Home,2024-11-20,started,17,US
497,Avengers: Endgame,2024-11-26,started,14,US
497,Knives Out,2025-02-05,started,37,US
497,The Shawshank Redemption,2024-12-22,started,17,US
497,Arrival,2025-02-18,started,49,US
497,Arrival,2025-03-01,started,11,US
497,Get Out,2025-01-31,started,31,US
497,Her,2025-02-12,started,28,US
497,Spider-Man: No Way Home,2025-01-12,started,50,US
497,The Revenant,2024-11-10,started,14,US
497,Parasite,2024-12-12,started,19,US
497,Big Hero 6,2025-01-16,started,17,US
497,Knives Out,2025-01-15,finished,105,US
497,Spider-Man: No Way Home,2025-02-08,finished,84,US
497,Turning Red,2025-01-30,finished,89,US
497,Knives Out,2025-01-06,finished,114,US
497,Parasite,2025-03-05,finished,145,US
497,Arrival,2024-11-22,finished,128,US
497,Arrival,2024-10-16,finished,168,US
497,The Revenant,2025-02-14,finished,146,US
497,Spider-Man: No Way Home,2024-11-05,finished,127,US
497,Inside Out,2025-01-17,finished,120,US
497,Fight Club,2025-02-27,finished,178,US
497,Top Gun: Maverick,2025-02-14,finished,145,US
497,Parasite,2024-12-13,finished,91,US
497,Get Out,2025-03-01,finished,112,US
497,Whiplash,2024-11-29,finished,81,US
497,Whiplash,2025-02-25,finished,90,US
497,Soul,2024-11-13,finished,78,US
497,Arrival,2024-12-07,finished,139,US
497,Fight Club,2025-03-01,finished,162,US
497,Get Out,2025-01-11,finished,97,US
497,Whiplash,2024-11-09,finished,200,US
497,Arrival,2025-02-07,finished,126,US
497,Fight Club,2024-12-22,finished,65,US
497,Arrival,2024-11-13,finished,184,US
497,Get Out,2024-10-09,finished,111,US
497,Arrival,2024-12-07,finished,178,US
497,Knives Out,2025-01-09,finished,119,US
497,Fight Club,2025-01-27,finished,173,US
498,Moonlight,2025-01-24,started,54,MX
498,Avengers: Endgame,2025-02-27,started,59,MX
498,Whiplash,2024-12-12,started,36,MX
498,Bohemian Rhapsody,2025-01-08,started,22,MX
498,Knives Out,2024-12-23,started,28,MX
498,Fight Club,2025-01-13,started,12,MX
498,Turning Red,2025-02-11,started,8,MX
498,Spider-Man: No Way Home,2024-12-29,started,41,MX
498,Top Gun: Maverick,2024-12-27,started,8,MX
498,The Revenant,2024-12-28,started,57,MX
498,Parasite,2024-12-21,started,53,MX
498,The Shawshank Redemption,2025-02-27,started,6,MX
498,Inception,2025-01-01,started,42,MX
498,Arrival,2024-12-15,started,9,MX
498,Turning Red,2025-01-17,started,33,MX
498,Soul,2025-02-05,started,16,MX
498,The Revenant,2024-12-17,started,50,MX
498,Arrival,2025-01-26,started,25,MX
498,Top Gun: Maverick,2025-01-09,started,35,MX
498,Spider-Man: No Way Home,2025-01-03,started,49,MX
498,Inception,2025-01-11,started,44,MX
498,Big Hero 6,2025-01-23,started,35,MX
498,Whiplash,2025-01-19,started,29,MX
498,Inside Out,2025-01-15,started,23,MX
498,Top Gun: Maverick,2025-01-27,started,19,MX
498,The Shawshank Redemption,2025-01-05,started,57,MX
498,Her,2025-03-01,started,40,MX
498,Inside Out,2025-01-18,started,51,MX
498,Knives Out,2025-01-22,started,9,MX
498,The Revenant,2024-12-15,started,18,MX
498,Whiplash,2025-02-19,started,17,MX
498,Fight Club,2025-02-19,started,13,MX
498,Whiplash,2024-12-21,started,18,MX
498,Fight Club,2024-12-25,started,32,MX
498,Fight Club,2025-01-30,started,47,MX
498,Soul,2025-01-12,started,56,MX
498,The Revenant,2024-12-15,started,17,MX
498,Arrival,2025-03-01,started,52,MX
498,The Revenant,2025-01-10,finished,134,MX
499,Her,2024-12-13,started,50,CA
499,Fight Club,2024-12-14,started,50,CA
499,Get Out,2024-09-22,started,40,CA
499,Top Gun: Maverick,2024-09-20,started,45,CA
499,Inside Out,2024-09-28,started,10,CA
499,Moonlight,2024-12-02,started,6,CA
499,Knives Out,2024-12-02,started,17,CA
499,The Revenant,2024-09-29,started,19,CA
499,Turning Red,2024-11-14,started,29,CA
499,Get Out,2024-11-28,started,47,CA
499,Spider-Man: No Way Home,2024-09-22,started,48,CA
499,Turning Red,2024-12-01,started,56,CA
499,Inception,2024-11-16,started,56,CA
499,Fight Club,2024-09-27,started,60,CA
499,Her,2024-11-16,started,40,CA
499,Her,2024-10-29,started,41,CA
499,Big Hero 6,2024-09-08,started,54,CA
499,Top Gun: Maverick,2024-12-02,started,55,CA
499,Arrival,2024-11-04,started,43,CA
499,Parasite,2024-10-08,started,55,CA
499,Arrival,2024-11-01,started,24,CA
499,Soul,2024-12-01,started,9,CA
499,Turning Red,2024-11-24,started,46,CA
499,The Shawshank Redemption,2024-10-22,started,23,CA
499,Get Out,2024-12-05,started,16,CA
499,Spider-Man: No Way Home,2024-10-28,started,20,CA
499,The Revenant,2024-11-19,started,49,CA
499,Moonlight,2024-09-28,started,24,CA
499,Inception,2024-12-01,started,15,CA
499,Her,2024-11-11,started,49,CA
499,Soul,2024-11-26,started,14,CA
499,Fight Club,2024-10-06,started,9,CA
499,Big Hero 6,2024-11-28,started,27,CA
499,Turning Red,2024-10-11,started,25,CA
499,Inception,2024-11-24,started,7,CA
499,Inception,2024-11-30,started,17,CA
499,Arrival,2024-12-15,started,35,CA
499,Top Gun: Maverick,2024-11-13,started,29,CA
499,Her,2024-11-25,started,26,CA
499,Her,2024-11-20,started,45,CA
499,Turning Red,2024-09-11,started,29,CA
499,Big Hero 6,2024-10-06,started,19,CA
499,The Shawshank Redemption,2024-11-13,started,16,CA
499,Get Out,2024-10-27,started,25,CA
499,The Shawshank Redemption,2024-12-14,started,23,CA
499,Inside Out,2024-12-02,started,8,CA
499,Bohemian Rhapsody,2024-12-05,finished,136,CA
499,The Revenant,2024-10-27,finished,160,CA
499,Spider-Man: No Way Home,2024-11-25,finished,103,CA
499,Her,2024-11-18,finished,152,CA
499,Inside Out,2024-10-22,finished,144,CA
499,Bohemian Rhapsody,2024-09-11,finished,78,CA
499,Inception,2024-12-04,finished,88,CA
499,Arrival,2024-12-03,finished,139,CA
499,Whiplash,2024-12-16,finished,138,CA
499,Inside Out,2024-10-17,finished,185,CA
499,Top Gun: Maverick,2024-09-08,finished,174,CA
499,Soul,2024-09-15,finished,153,CA
499,Avengers: Endgame,2024-12-10,finished,200,CA
499,Get Out,2024-09-09,finished,108,CA
499,Top Gun: Maverick,2024-09-29,finished,86,CA
499,Get Out,2024-11-05,finished,144,CA
499,Fight Club,2024-09-25,finished,148,CA
499,Soul,2024-12-12,finished,195,CA
499,Her,2024-11-20,finished,79,CA
499,Inception,2024-10-04,finished,105,CA
499,Inception,2024-12-05,finished,130,CA
499,Avengers: Endgame,2024-12-09,finished,73,CA
499,Her,2024-11-28,finished,184,CA
499,Top Gun: Maverick,2024-11-12,finished,77,CA
499,Fight Club,2024-09-27,finished,176,CA
499,Bohemian Rhapsody,2024-11-23,finished,147,CA
499,Get Out,2024-10-19,finished,151,CA
499,Avengers: Endgame,2024-09-27,finished,170,CA
499,The Shawshank Redemption,2024-11-06,finished,74,CA
499,Fight Club,2024-11-10,finished,169,CA
499,The Shawshank Redemption,2024-10-04,finished,65,CA
499,Bohemian Rhapsody,2024-09-28,finished,149,CA
499,Avengers: Endgame,2024-11-06,finished,159,CA
499,Knives Out,2024-11-02,finished,196,CA
499,Bohemian Rhapsody,2024-09-23,finished,102,CA
499,Big Hero 6,2024-10-14,finished,166,CA
499,Bohemian Rhapsody,2024-09-20,finished,113,CA
499,The Shawshank Redemption,2024-10-16,finished,153,CA
499,The Revenant,2024-12-08,finished,148,CA
499,Inside Out,2024-09-30,finished,154,CA
499,Moonlight,2024-10-22,finished,161,CA
499,Bohemian Rhapsody,2024-09-16,finished,103,CA
499,Parasite,2024-11-23,finished,68,CA
500,Big Hero 6,2025-02-27,started,18,MX
500,Get Out,2025-03-07,started,59,MX
500,The Shawshank Redemption,2025-03-10,started,53,MX
500,Inside Out,2025-02-03,started,27,MX
500,Knives Out,2025-02-18,started,54,MX
500,Spider-Man: No Way Home,2025-02-26,started,39,MX
500,Knives Out,2025-02-20,started,36,MX
500,Knives Out,2025-03-06,started,42,MX
500,Arrival,2025-02-22,started,48,MX
500,Big Hero 6,2025-03-15,started,51,MX
500,Inception,2025-02-22,started,12,MX
500,Inside Out,2025-03-05,started,60,MX
500,Arrival,2025-01-18,started,30,MX
500,Get Out,2025-03-29,started,51,MX
500,The Revenant,2025-03-05,started,22,MX
500,Parasite,2025-01-20,started,11,MX
500,Arrival,2025-03-27,started,46,MX
500,Inception,2025-02-21,started,44,MX
500,Top Gun: Maverick,2025-02-23,started,31,MX
500,Spider-Man: No Way Home,2025-03-11,started,5,MX
500,Whiplash,2025-02-02,started,32,MX
500,Soul,2025-03-01,started,44,MX
500,Big Hero 6,2025-02-26,started,7,MX
500,Inside Out,2025-01-18,started,55,MX
500,Whiplash,2025-03-03,started,31,MX
500,Inception,2025-03-02,started,19,MX
500,Spider-Man: No Way Home,2025-02-04,started,37,MX
500,Arrival,2025-01-16,started,50,MX
500,Whiplash,2025-01-25,started,31,MX
500,Top Gun: Maverick,2025-03-12,started,26,MX
500,Inception,2025-02-01,started,6,MX
500,Bohemian Rhapsody,2025-02-04,started,26,MX
500,Bohemian Rhapsody,2025-01-26,started,16,MX
500,Her,2025-03-24,started,5,MX
500,Bohemian Rhapsody,2025-03-27,started,57,MX
500,Whiplash,2025-02-14,started,49,MX
500,Moonlight,2025-01-29,started,36,MX
500,Moonlight,2025-02-12,started,25,MX
500,Avengers: Endgame,2025-02-18,started,37,MX
500,Get Out,2025-02-14,started,42,MX
500,Big Hero 6,2025-01-23,started,25,MX
500,Avengers: Endgame,2025-01-28,started,48,MX
500,Parasite,2025-02-16,started,28,MX
500,Inside Out,2025-03-29,started,20,MX
500,Inside Out,2025-02-21,started,19,MX
500,Her,2025-02-23,started,37,MX
500,Whiplash,2025-03-26,started,43,MX
500,Turning Red,2025-03-08,started,42,MX
500,Arrival,2025-02-09,started,27,MX
500,Parasite,2025-01-30,finished,94,MX
500,Inside Out,2025-03-13,finished,142,MX
500,Turning Red,2025-01-28,finished,61,MX
500,The Revenant,2025-01-17,finished,76,MX
500,Inside Out,2025-01-23,finished,187,MX
500,Whiplash,2025-03-26,finished,177,MX
500,Her,2025-01-20,finished,91,MX
500,Turning Red,2025-02-17,finished,168,MX
500,Her,2025-02-07,finished,168,MX
500,Inception,2025-03-25,finished,198,MX
500,Avengers: Endgame,2025-01-18,finished,140,MX
500,Inception,2025-02-17,finished,142,MX
500,Moonlight,2025-01-25,finished,175,MX
500,Soul,2025-01-19,finished,67,MX
500,Arrival,2025-03-15,finished,153,MX
500,Spider-Man: No Way Home,2025-02-07,finished,127,MX
500,Whiplash,2025-02-26,finished,129,MX
500,Bohemian Rhapsody,2025-01-23,finished,64,MX
500,Whiplash,2025-02-01,finished,64,MX
501,Parasite,2025-01-07,started,41,MX
501,Fight Club,2025-01-13,started,40,MX
501,Get Out,2025-01-04,started,25,MX
501,Parasite,2024-12-31,started,50,MX
501,Arrival,2025-01-08,started,12,MX
501,Parasite,2025-01-02,started,43,MX
501,Fight Club,2025-01-17,started,18,MX
501,Get Out,2025-01-10,started,58,MX
501,Get Out,2025-01-13,started,5,MX
501,Get Out,2025-01-17,started,29,MX
501,Inception,2025-01-20,started,30,MX
501,Turning Red,2025-01-20,started,32,MX
501,The Revenant,2025-01-07,started,12,MX
501,The Shawshank Redemption,2025-01-10,started,57,MX
501,Avengers: Endgame,2025-01-04,started,57,MX
501,Inside Out,2025-01-07,started,55,MX
501,Inside Out,2025-01-05,started,29,MX
501,Parasite,2025-01-10,started,42,MX
501,Arrival,2025-01-16,started,15,MX
501,Big Hero 6,2025-01-13,started,52,MX
501,Fight Club,2025-01-21,started,31,MX
501,The Revenant,2025-01-18,started,59,MX
501,Top Gun: Maverick,2025-01-03,started,31,MX
501,Avengers: Endgame,2025-01-10,started,29,MX
501,The Revenant,2025-01-20,started,47,MX
501,Soul,2025-01-18,started,6,MX
501,Knives Out,2024-12-30,started,59,MX
501,Spider-Man: No Way Home,2025-01-19,started,16,MX
501,Big Hero 6,2025-01-12,started,12,MX
501,Inception,2024-12-30,started,15,MX
501,Her,2025-01-10,started,57,MX
501,Turning Red,2025-01-20,started,13,MX
501,Inception,2025-01-18,started,53,MX
501,Soul,2025-01-10,started,42,MX
501,Moonlight,2025-01-17,started,12,MX
501,Parasite,2025-01-14,finished,112,MX
501,Soul,2025-01-18,finished,126,MX
501,The Shawshank Redemption,2025-01-16,finished,148,MX
501,Knives Out,2025-01-05,finished,112,MX
501,Big Hero 6,2025-01-10,finished,191,MX
501,Soul,2025-01-17,finished,81,MX
501,Her,2025-01-16,finished,181,MX
501,Spider-Man: No Way Home,2025-01-14,finished,60,MX
501,Avengers: Endgame,2025-01-16,finished,192,MX
501,Turning Red,2025-01-19,finished,82,MX
501,Avengers: Endgame,2025-01-06,finished,119,MX
501,Big Hero 6,2025-01-18,finished,143,MX
501,Bohemian Rhapsody,2025-01-05,finished,111,MX
501,Avengers: Endgame,2025-01-07,finished,120,MX
501,Bohemian Rhapsody,2025-01-07,finished,80,MX
501,Get Out,2024-12-30,finished,179,MX
501,Avengers: Endgame,2025-01-03,finished,185,MX
501,Spider-Man: No Way Home,2025-01-14,finished,166,MX
501,Her,2025-01-06,finished,190,MX
501,Big Hero 6,2025-01-18,finished,70,MX
501,Spider-Man: No Way Home,2025-01-01,finished,109,MX
501,Bohemian Rhapsody,2025-01-04,finished,72,MX
501,Spider-Man: No Way Home,2025-01-03,finished,106,MX
501,Fight Club,2025-01-08,finished,132,MX
501,Spider-Man: No Way Home,2025-01-08,finished,121,MX
501,Parasite,2025-01-02,finished,185,MX
502,Avengers: Endgame,2025-01-27,started,53,MX
502,Fight Club,2025-01-27,started,23,MX
502,Top Gun: Maverick,2024-12-24,started,60,MX
502,Parasite,2024-12-12,started,42,MX
502,Inception,2024-07-09,started,50,MX
502,Bohemian Rhapsody,2024-11-13,started,23,MX
502,Bohemian Rhapsody,2024-08-09,started,22,MX
502,Avengers: Endgame,2024-11-10,started,7,MX
502,Avengers: Endgame,2024-11-21,started,56,MX
502,Her,2024-12-13,started,55,MX
502,Avengers: Endgame,2024-09-05,started,36,MX
502,Big Hero 6,2024-12-26,started,22,MX
502,The Shawshank Redemption,2024-09-09,started,7,MX
502,Her,2024-07-21,started,58,MX
502,Parasite,2025-01-11,started,47,MX
502,Big Hero 6,2024-11-29,started,15,MX
502,Parasite,2025-01-03,started,56,MX
502,Turning Red,2024-11-10,started,19,MX
502,Her,2024-09-06,started,27,MX
502,Spider-Man: No Way Home,2024-08-04,started,19,MX
502,Knives Out,2024-11-11,started,15,MX
502,Bohemian Rhapsody,2024-07-18,started,10,MX
502,Parasite,2024-08-14,started,44,MX
502,Big Hero 6,2024-12-10,finished,167,MX
502,Inside Out,2024-10-08,finished,133,MX
502,Moonlight,2024-08-19,finished,80,MX
502,Turning Red,2024-10-12,finished,175,MX
502,Inception,2024-12-15,finished,73,MX
502,Knives Out,2024-08-17,finished,71,MX
502,Spider-Man: No Way Home,2024-08-10,finished,87,MX
502,Top Gun: Maverick,2024-09-12,finished,62,MX
502,Get Out,2025-01-20,finished,156,MX
502,Knives Out,2024-09-16,finished,146,MX
502,The Shawshank Redemption,2024-10-13,finished,99,MX
502,The Revenant,2024-08-07,finished,89,MX
502,Her,2025-01-07,finished,145,MX
502,Fight Club,2024-12-15,finished,85,MX
502,Avengers: Endgame,2024-09-05,finished,129,MX
503,Top Gun: Maverick,2024-05-12,started,58,MX
503,Spider-Man: No Way Home,2024-08-24,started,37,MX
503,The Revenant,2024-08-09,finished,151,MX
503,Soul,2024-08-20,finished,172,MX
504,Soul,2024-10-08,started,58,CA
504,Whiplash,2024-04-22,started,48,CA
504,Avengers: Endgame,2024-07-13,started,58,CA
504,Arrival,2024-07-04,started,19,CA
504,The Revenant,2024-05-25,started,42,CA
504,Inception,2024-05-27,started,57,CA
504,Moonlight,2024-06-12,started,11,CA
504,Whiplash,2024-06-06,started,21,CA
504,Whiplash,2024-07-06,started,49,CA
504,Arrival,2024-07-23,started,24,CA
504,Spider-Man: No Way Home,2024-04-07,started,56,CA
504,Whiplash,2024-09-26,started,25,CA
504,Bohemian Rhapsody,2024-06-10,started,13,CA
504,Spider-Man: No Way Home,2024-09-30,started,37,CA
504,Inside Out,2024-09-07,started,56,CA
504,Moonlight,2024-06-05,started,29,CA
504,Parasite,2024-10-28,started,6,CA
504,Inside Out,2024-08-24,started,19,CA
504,Inception,2024-05-24,started,20,CA
504,Turning Red,2024-07-20,finished,135,CA
504,Top Gun: Maverick,2024-04-09,finished,120,CA
504,Avengers: Endgame,2024-05-17,finished,171,CA
504,Big Hero 6,2024-06-16,finished,126,CA
504,Spider-Man: No Way Home,2024-05-16,finished,114,CA
504,Big Hero 6,2024-07-23,finished,183,CA
504,Top Gun: Maverick,2024-09-28,finished,172,CA
504,Avengers: Endgame,2024-06-21,finished,124,CA
504,Top Gun: Maverick,2024-05-01,finished,125,CA
504,Avengers: Endgame,2024-05-02,finished,141,CA
504,Inception,2024-09-20,finished,112,CA
504,Spider-Man: No Way Home,2024-09-10,finished,113,CA
504,Soul,2024-09-30,finished,85,CA
504,Bohemian Rhapsody,2024-06-02,finished,181,CA
504,Top Gun: Maverick,2024-05-06,finished,118,CA
505,Arrival,2024-06-27,started,57,US
505,Big Hero 6,2024-05-15,started,48,US
505,Fight Club,2024-12-08,started,32,US
505,Her,2024-06-13,started,20,US
505,Inside Out,2024-10-19,started,45,US
505,Inside Out,2024-09-05,started,34,US
505,The Shawshank Redemption,2024-06-29,started,28,US
505,Bohemian Rhapsody,2024-05-27,started,5,US
505,Spider-Man: No Way Home,2024-07-29,started,38,US
505,The Shawshank Redemption,2024-10-13,started,34,US
505,Arrival,2024-08-02,started,48,US
505,Inside Out,2024-11-20,started,55,US
505,Bohemian Rhapsody,2024-08-17,started,19,US
505,Bohemian Rhapsody,2024-05-25,started,38,US
505,Soul,2024-11-23,started,54,US
505,Arrival,2024-12-14,started,11,US
505,Fight Club,2024-09-22,started,38,US
505,Arrival,2024-11-14,started,37,US
505,The Revenant,2024-10-30,started,49,US
505,The Revenant,2024-09-12,started,50,US
505,Turning Red,2024-09-15,started,12,US
505,Avengers: Endgame,2024-11-23,started,43,US
505,Soul,2024-06-18,started,40,US
505,Avengers: Endgame,2024-09-07,started,57,US
505,Inside Out,2024-07-02,started,23,US
505,Top Gun: Maverick,2024-11-18,started,46,US
505,Inception,2024-08-16,started,21,US
505,The Shawshank Redemption,2024-06-23,started,47,US
505,The Revenant,2024-11-09,started,46,US
505,Parasite,2024-07-28,started,17,US
505,Whiplash,2024-06-22,started,17,US
505,Whiplash,2024-09-24,started,48,US
505,Get Out,2024-11-01,started,11,US
505,Get Out,2024-06-04,started,45,US
505,Inception,2024-07-11,started,8,US
505,The Revenant,2024-10-22,started,18,US
505,Bohemian Rhapsody,2024-07-16,started,14,US
505,Soul,2024-11-17,started,17,US
505,Fight Club,2024-12-10,started,6,US
505,Turning Red,2024-10-24,finished,177,US
505,Her,2024-05-31,finished,156,US
505,The Shawshank Redemption,2024-06-28,finished,94,US
505,Whiplash,2024-10-15,finished,118,US
505,Inception,2024-10-18,finished,192,US
505,Big Hero 6,2024-11-14,finished,103,US
505,Whiplash,2024-07-07,finished,182,US
505,Spider-Man: No Way Home,2024-07-03,finished,67,US
505,Big Hero 6,2024-06-02,finished,94,US
505,Turning Red,2024-06-14,finished,153,US
505,Big Hero 6,2024-10-08,finished,198,US
505,The Revenant,2024-08-21,finished,79,US
505,Fight Club,2024-06-09,finished,137,US
505,Avengers: Endgame,2024-09-25,finished,188,US
505,Bohemian Rhapsody,2024-08-31,finished,101,US
505,Soul,2024-07-16,finished,152,US
505,Bohemian Rhapsody,2024-05-12,finished,172,US
